Observation,Scent Marking,subject,nonfeed,month
1600_Feeding_OBS1_10_17_2019.csv,3,1600,FALSE,Pretrial
1600_Feeding_OBS3_10_23_2019.csv,4,1600,FALSE,Pretrial
1600_FeedingTrial_OBS3_10_25_2019.csv,5,1600,FALSE,Pretrial
1600_OBS1_10_11_2019_NonFeeding.csv,4,1600,TRUE,Pretrial
1600_OBS2_10_14_2019_NonFeeding.csv,0,1600,TRUE,Pretrial
1600_OBS2_Feeding_10_21_2019.csv,2,1600,FALSE,Pretrial
1600_OBS3_10_15_2019_NonFeeding.csv,0,1600,TRUE,Pretrial
1600_OBS4_10_23_2019_NonFeeding.csv,0,1600,TRUE,Pretrial
1601 Feeding 10_28_2019.csv,0,1601,FALSE,Pretrial
1601_Feeding_OBS1_10_21_2019.csv,1,1601,FALSE,Pretrial
1601_Feeding_OBS2_10_22_2019.csv,0,1601,FALSE,Pretrial
1601_Feeding_OBS3_10_24_2019.csv,2,1601,FALSE,Pretrial
1601_OBS_4_NonFeeding_10_17_2019.csv,0,1601,TRUE,Pretrial
1601_OBS1_10_10_2019_NonFeeding.csv,0,1601,TRUE,Pretrial
1601_Obs2_10_11_2019_NonFeeding.csv,0,1601,TRUE,Pretrial
1601_OBS3_10_14_2019_NonFeeding.csv,1,1601,TRUE,Pretrial
1602 Feeding 10_31_2019.csv,4,1602,FALSE,Pretrial
1602 Feeding 11_11_2019.csv,4,1602,FALSE,Pretrial
1602 Feeding 11_12_2019.csv,3,1602,FALSE,Pretrial
1602_Feeding_10_18_2019_OBS1.csv,3,1602,FALSE,Pretrial
1602_OBS1_10_10_2019_NonFeeding.csv,0,1602,TRUE,Pretrial
1602_OBS2_10_14_2015_Non Feeding.csv,0,1602,TRUE,Pretrial
1602_OBS3_10_17_2019_Nonfeeding.csv,1,1602,TRUE,Pretrial
1602_OBS4_NonFeeding_11_07_2019.csv,0,1602,TRUE,Pretrial
1610 Feeding 11_11_2019.csv,1,1610,FALSE,Pretrial
1610 Feeding 11_12_2019.csv,1,1610,FALSE,Pretrial
1610 Feeding 11_13_2019.csv,0,1610,FALSE,Pretrial
1610_FeedingTrial_10_18_2019_OBS1.csv,3,1610,FALSE,Pretrial
1610_OBS1_10_11_2019_NonFeeding.csv,1,1610,TRUE,Pretrial
1610_OBS3_10_15_2019_NonFeeding.csv,1,1610,TRUE,Pretrial
1610_OBS3_NonFeeding_10_17_2019.csv,0,1610,TRUE,Pretrial
1610_OBS4_Nonfeeding_10_18_2019.csv,0,1610,TRUE,Pretrial
1617 Feeding 10_31_2019.csv,4,1617,FALSE,Pretrial
1617 Feeding 11_11_2019.csv,2,1617,FALSE,Pretrial
1617 Feeding 11_12_2019.csv,4,1617,FALSE,Pretrial
1617_Feeding_OBS1_10_18_2019.csv,1,1617,FALSE,Pretrial
1617_OBS1_10_10_2019_NonFeeding.csv,1,1617,TRUE,Pretrial
1617_OBS2_10_14_2019_NonFeeding.csv,1,1617,TRUE,Pretrial
1617_OBS3_NonFeeding_10_17_2019.csv,2,1617,TRUE,Pretrial
1617_OBS4_NonFeeding_11_07_2019.csv,0,1617,TRUE,Pretrial
1622 Feeding Observation 10_28_2019.csv,1,1622,FALSE,Pretrial
1622_Feeding_OBS1_10_21_2019.csv,8,1622,FALSE,Pretrial
1622_Feeding_OBS2_10_22_2019.csv,2,1622,FALSE,Pretrial
1622_Feeding_OBS3_10_24_2019.csv,5,1622,FALSE,Pretrial
1622_OBS1_10_10_2019_NonFeeding.csv,1,1622,TRUE,Pretrial
1622_OBS2_10_11_2019_NonFeeding.csv,3,1622,TRUE,Pretrial
1622_OBS3_10_14_2019_NonFeeding.csv,0,1622,TRUE,Pretrial
1622_OBS4_10_17_2019_NonFeeding.csv,0,1622,TRUE,Pretrial
1623_Feeding_OBS1_10_17_2019.csv,4,1623,FALSE,Pretrial
1623_FeedingTrial_OBS3_10252019.csv,3,1623,FALSE,Pretrial
1623_OBS1_10_11_2019_NonFeeding.csv,2,1623,TRUE,Pretrial
1623_OBS2_10_14_2019_NonFeeding.csv,0,1623,TRUE,Pretrial
1623_OBS2_Feeding_10_21_2019.csv,6,1623,FALSE,Pretrial
1623_OBS3_10_15_2019_NonFeeding.csv,1,1623,TRUE,Pretrial
1623_OBS3_10_23_2019_NonFeeding.csv,0,1623,TRUE,Pretrial
1623_OBS3_Feeding_10_23_2019.csv,6,1623,FALSE,Pretrial
1703 Feeding 11_11_2019.csv,2,1703,FALSE,Pretrial
1703 Feeding 11_12_2019.csv,1,1703,FALSE,Pretrial
1703 Feeding 11_13_2019.csv,0,1703,FALSE,Pretrial
1703_Feedings_OBS1_10_18_2019.csv,6,1703,FALSE,Pretrial
1703_OBS1_10_11_2109_NonFeeding.csv,1,1703,TRUE,Pretrial
1703_OBS3_10_15_2019_NonFeeding.csv,2,1703,TRUE,Pretrial
1703_Obs3_10_17_2019_NonFeeding.csv,2,1703,TRUE,Pretrial
1703_OBS4_10_18_2019_NonFeeding.csv,0,1703,TRUE,Pretrial
1802_Feeding_OBS1_10_21_2019.csv,4,1802,FALSE,Pretrial
1802_Feeding_OBS2_10_23_2019.csv,3,1802,FALSE,Pretrial
1802_Feeding_OBS3_10_24_2019.csv,3,1802,FALSE,Pretrial
1802_Feeding_OBS4_10_25_2019.csv,3,1802,FALSE,Pretrial
1802_NonFeeding_OBS3_11_12_2019.csv,0,1802,TRUE,Pretrial
1802_OBS1_10_22_2019_NonFeeding.csv,1,1802,TRUE,Pretrial
1802_OBS2_10_24_2019_NonFeeding.csv,0,1802,TRUE,Pretrial
1802_OBS4_11_14_2019_Nonfeeding.csv,0,1802,TRUE,Pretrial
1803 Feeding 11_12_2019.csv,4,1803,FALSE,Pretrial
1803 Feeding Trial 11_13_2019.csv,2,1803,FALSE,Pretrial
1803_10_16_2019_Feeding_OBS1.csv,2,1803,FALSE,Pretrial
1803_OBS1_10_10_2019_NonFeeding.csv,0,1803,TRUE,Pretrial
1803_OBS2_10_11_2019_NonFeeding.csv,2,1803,TRUE,Pretrial
1803_OBS3_10_14_2015_NonFeeding.csv,1,1803,TRUE,Pretrial
1803_OBS4_10_16_2019_NonFeeding.csv,0,1803,TRUE,Pretrial
1803_OBS4_Feeding.1_10_14_2019.csv,3,1803,FALSE,Pretrial
1820_Feeding_OBS1_10_21_2019.csv,2,1820,FALSE,Pretrial
1820_Feeding_OBS2_10_22_2019.csv,1,1820,FALSE,Pretrial
1820_Feeding_OBS3_10_23_2019.csv,3,1820,FALSE,Pretrial
1820_Feeding_OBS4_10_24_2019.csv,3,1820,FALSE,Pretrial
1820_OBS1_10_10_2019_NonFeeding.csv,2,1820,TRUE,Pretrial
1820_OBS2_10_14_2019_NonFeeding.csv,0,1820,TRUE,Pretrial
1820_OBS3_10_16_2019_Nonfeeding.csv,0,1820,TRUE,Pretrial
1820_OBS4_10_21_2019_Nonfeeding.csv,2,1820,TRUE,Pretrial
1841_Feeding_OBS1_10_21_2019.csv,2,1841,FALSE,Pretrial
1841_Feeding_OBS2_10_22_2019.csv,1,1841,FALSE,Pretrial
1841_Feeding_OBS3_10_23_2019.csv,1,1841,FALSE,Pretrial
1841_Feeding_OBS4_10_24_2019.csv,5,1841,FALSE,Pretrial
1841_OBS1_10_10_2019_NonFeeding.csv,0,1841,TRUE,Pretrial
1841_OBS2_10_14_2019_Non-feeding.csv,0,1841,TRUE,Pretrial
1841_OBS3_NonFeeding_10_16_2019.csv,4,1841,TRUE,Pretrial
1841_OBS4_10_21_2019_Nonfeeding.csv,1,1841,TRUE,Pretrial
1842 Feeding Trial 10_28_2019.csv,1,1842,FALSE,Pretrial
1842_Feeding_OBS1_10_21_2019.csv,2,1842,FALSE,Pretrial
1842_Feeding_OBS2_10_22_2019.csv,1,1842,FALSE,Pretrial
1842_Feeding_OBS3_10_24_2019.csv,3,1842,FALSE,Pretrial
1842_OBS#_NonFeeding_11_7_2019.csv,0,1842,TRUE,Pretrial
1842_OBS1_10_22_2019_NonFeeding.csv,2,1842,TRUE,Pretrial
1842_OBS2_NonFeeding_10_23_2019.csv,0,1842,TRUE,Pretrial
1842_OBS3_NonFeeding_10_24_2019.csv,0,1842,TRUE,Pretrial
1850 Feeding 11_12_2019.csv,0,1850,FALSE,Pretrial
1850 Feeding Trial 11_13_2019.csv,0,1850,FALSE,Pretrial
1850 Feeding.csv,3,1850,FALSE,Pretrial
1850_FeedingTrail1_10_16_2019.csv,1,1850,FALSE,Pretrial
1850_OBS1_10_10_2019_NonFeeding.csv,4,1850,TRUE,Pretrial
1850_OBS2_10_11_2019_NonFeeding.csv,1,1850,TRUE,Pretrial
1850_OBS3_10_14_2019_NonFeeding.csv,3,1850,TRUE,Pretrial
1850_OBS4_10_16_2019_NonFeeding.csv,0,1850,TRUE,Pretrial
1851 Feeding10_28_2019.csv,0,1851,FALSE,Pretrial
1851_Feeding_OBS1_10_21_2019.csv,1,1851,FALSE,Pretrial
1851_Feeding_OBS2_10_22_2019.csv,0,1851,FALSE,Pretrial
1851_Feeding_OBS3_10_24_2019.csv,0,1851,FALSE,Pretrial
1851_NonFeeding_11_7_2019.csv,0,1851,TRUE,Pretrial
1851_OBS1_NonFeeding_10_22_2019.csv,0,1851,TRUE,Pretrial
1851_OBS2_Nonfeeding_10_23_2019.csv,0,1851,TRUE,Pretrial
1851_OBS3_NonFeeding_10_24_2019.csv,1,1851,TRUE,Pretrial
1853_Feeding_OBS2_10_23_2019.csv,2,1853,FALSE,Pretrial
1853_Feeding_OBS3_10_24_2019.csv,1,1853,FALSE,Pretrial
1853_Feeding_OBS4_10_25_2019.csv,0,1853,FALSE,Pretrial
1853_NonFeeding_OBS3_11_12_2019.csv,0,1853,TRUE,Pretrial
1853_OBS1_10_22_2019_NonFeeding.csv,0,1853,TRUE,Pretrial
1853_OBS1_Feeding_10_21_2019.csv,2,1853,FALSE,Pretrial
1853_OBS2_Nonfeeding_10_24_2019.csv,1,1853,TRUE,Pretrial
1853_OBS4_NonFeeding_11_14_2019.csv,1,1853,TRUE,Pretrial
January 1600 feeding OBS2.csv,2,1600,FALSE,January
January 1600 feeding obs3.csv,4,1600,FALSE,January
January 1600 feeding obs4.csv,3,1600,FALSE,January
January 1600 Feeding_OBS1.csv,1,1600,FALSE,January
January 1600 nonfeeding OBS 3.csv,1,1600,TRUE,January
January 1600 Nonfeeding OBS1.csv,0,1600,TRUE,January
January 1600 nonfeeding OBS2.csv,0,1600,TRUE,January
January 1600 nonfeeding obs4.csv,2,1600,TRUE,January
January 1601 Feeding OBS1.csv,4,1601,FALSE,January
January 1601 Feeding OBS2.csv,4,1601,FALSE,January
January 1601 feeding Obs3.csv,3,1601,FALSE,January
January 1601 feeding obs4.csv,3,1601,FALSE,January
January 1601 NonFeeding OBS1.csv,3,1601,TRUE,January
January 1601 nonfeeding OBS2.csv,2,1601,TRUE,January
January 1601 Nonfeeding OBS3.csv,3,1601,TRUE,January
January 1601 nonfeeding PP8 1601 OBS3.csv,0,1601,TRUE,January
January 1602 Feeding OBS1.csv,1,1602,FALSE,January
January 1602 Feeding OBS2.csv,4,1602,FALSE,January
January 1602 feeding OBS3.csv,3,1602,FALSE,January
January 1602 feeding obs4.csv,3,1602,FALSE,January
January 1602 NonFeeding OBS1.csv,2,1602,TRUE,January
"January 1602 nonfeeding OBS2, PP5.csv",1,1602,TRUE,January
January 1602 nonfeeding OBS3.csv,0,1602,TRUE,January
January 1602 nonfeeding OBS4.csv,0,1602,TRUE,January
January 1610 Feeding OBS1.csv,2,1610,FALSE,January
January 1610 Feeding OBS2.csv,3,1610,FALSE,January
January 1610 Feeding OBS3.csv,5,1610,FALSE,January
January 1610 feeding obs4.csv,5,1610,FALSE,January
January 1610 nonfeeding  OBS3.csv,0,1610,TRUE,January
January 1610 nonfeeding obs2.csv,0,1610,TRUE,January
January 1610 Nonfeeding OBS4.csv,0,1610,TRUE,January
January 1610 NonFeeding_OBS1.csv,2,1610,TRUE,January
January 1617 Feeding OBS2.csv,3,1617,FALSE,January
January 1617 feeding OBS3.csv,2,1617,FALSE,January
January 1617 feeding obs4.csv,2,1617,FALSE,January
January 1617 Feeding_OBS1.csv,3,1617,FALSE,January
January 1617 Nonfeeding OBS1.csv,2,1617,TRUE,January
January 1617 Nonfeeding OBs2.csv,1,1617,TRUE,January
January 1617 nonfeeding OBS3.csv,4,1617,TRUE,January
January 1617 Nonfeeding OBS4.csv,0,1617,TRUE,January
January 1622 Feeding Obs 2.csv,5,1622,FALSE,January
January 1622 Feeding OBS1.csv,6,1622,FALSE,January
January 1622 Feeding Obs3.csv,1,1622,FALSE,January
January 1622 feeding obs4.csv,5,1622,FALSE,January
January 1622 nonfeeding 1622 PP8 OBS3.csv,2,1622,TRUE,January
January 1622 NonFeeding OBS1.csv,2,1622,TRUE,January
January 1622 nonfeeding OBS2.csv,1,1622,TRUE,January
January 1622 Nonfeeding OBS3 PP8.csv,0,1622,TRUE,January
January 1623 feeding OBS1.csv,2,1623,FALSE,January
January 1623 feeding OBS2.csv,2,1623,FALSE,January
January 1623 feeding obs3.csv,3,1623,FALSE,January
January 1623 feeding obs4.csv,4,1623,FALSE,January
"January 1623 nonfeeding 1623, OBS3 PP7.csv",0,1623,TRUE,January
January 1623 NonFeeding OBS1.csv,2,1623,TRUE,January
January 1623 nonfeeding OBS2.csv,3,1623,TRUE,January
January 1623 nonfeeding obs4.csv,6,1623,TRUE,January
January 1703 Feeding OBS1.csv,0,1703,FALSE,January
January 1703 Feeding OBS2.csv,2,1703,FALSE,January
January 1703 feeding OBS3.csv,1,1703,FALSE,January
January 1703 feeding obs4.csv,1,1703,FALSE,January
January 1703 Nonfeeding OBS2.csv,0,1703,TRUE,January
"January 1703 Nonfeeding OBS3, PP1.csv",0,1703,TRUE,January
January 1703 Nonfeeding OBS3.csv,0,1703,TRUE,January
January 1703 NonFeeding_Obs1.csv,0,1703,TRUE,January
January 1802 Feeding OBS1.csv,4,1802,FALSE,January
January 1802 Feeding Obs2.csv,4,1802,FALSE,January
January 1802 feeding OBS3.csv,4,1802,FALSE,January
January 1802 feeding obs4.csv,3,1802,FALSE,January
January 1802 nonfeeding OBS2.csv,1,1802,TRUE,January
January 1802 nonfeeding obs3 PP4.csv,0,1802,TRUE,January
January 1802 Nonfeeding OBS4.csv,1,1802,TRUE,January
January 1802 NonFeeding_Obs1.csv,1,1802,TRUE,January
January 1803 feeding OBS1.csv,5,1803,FALSE,January
January 1803 feeding obs2.csv,2,1803,FALSE,January
January 1803 feeding obs3.csv,3,1803,FALSE,January
January 1803 feeding obs4.csv,3,1803,FALSE,January
January 1803 nonfeeding OBS2.csv,1,1803,TRUE,January
January 1803 Nonfeeding OBS3.csv,0,1803,TRUE,January
January 1803 nonfeeding obs4.csv,1,1803,TRUE,January
January 1803 Nonfeeding_OBS1.csv,1,1803,TRUE,January
January 1820 Feeding OBS1.csv,3,1820,FALSE,January
January 1820 feeding OBS2.csv,4,1820,FALSE,January
January 1820 feeding OBS3.csv,4,1820,FALSE,January
January 1820 feeding obs4.csv,5,1820,FALSE,January
January 1820 nonfeeding OBS2.csv,2,1820,TRUE,January
January 1820 nonfeeding OBS3.csv,2,1820,TRUE,January
January 1820 nonfeeding obs4.csv,1,1820,TRUE,January
January 1820 NonFeeding_OBS1.csv,0,1820,TRUE,January
January 1841 Feeding OBS1.csv,3,1841,FALSE,January
January 1841 feeding OBS2.csv,0,1841,FALSE,January
January 1841 feeding OBS3.csv,2,1841,FALSE,January
January 1841 feeding obs4.csv,3,1841,FALSE,January
"January 1841 nonfeeding 1841, OBS3, PP6.csv",1,1841,TRUE,January
January 1841 nonfeeding OBS2.csv,2,1841,TRUE,January
January 1841 Nonfeeding OBS3.csv,2,1841,TRUE,January
January 1841 NonFeeding_OBS1.csv,0,1841,TRUE,January
January 1842 Feeding OBS1.csv,2,1842,FALSE,January
January 1842 Feeding OBS2.csv,3,1842,FALSE,January
January 1842 Feeding OBS3.csv,2,1842,FALSE,January
January 1842 feeding obs4.csv,2,1842,FALSE,January
January 1842 nonfeeding obs2.csv,2,1842,TRUE,January
January 1842 nonfeeding OBS3.csv,4,1842,TRUE,January
January 1842 NonFeeding OBS4.csv,0,1842,TRUE,January
January 1842 NonFeeding_OBS1.csv,1,1842,TRUE,January
January 1850 Feeding OBS1.csv,4,1850,FALSE,January
January 1850 feeding OBS2.csv,0,1850,FALSE,January
