Name,Agg,Eat,For,Loc,NS,P,Rest,SM,St,CP,Nur,Other,Out of Sight,PupAgg,PupPlay,Ster,subject,nonfeed,date,Month
November 1803 feeding obs 2.csv,0,18.52,847.426,30.247,0,0,0,0,1.438,0,0,0,1.439,0,0,0,1803,FALSE,11/9/2020,November
November 1803 feeding obs 3.csv,0,74.633,494.193,227.915,0,0,0,0,103.077,0,0,0,0,0,0,0,1803,FALSE,11/16/2020,November
November 1803 feeding obs 4.csv,0,84.578,221.41,314.2,0,0,0,0,266.353,0,0,0,13.312,0,0,0,1803,FALSE,11/22/2020,November
November 1803 nonfeeding obs1.csv,0,0,145.289,482.632,0,0,0,0,159.968,0,0,0,112.051,0,0,0,1803,TRUE,11/2/2020,November
November 1803 nonfeeding obs2.csv,0,0,30.036,245.53,3.27,0,258,0,223.614,0,0,0,139.504,0,0,0,1803,TRUE,11/4/2020,November
November 1803 nonfeeding obs3.csv,0,0,4.137,32.685,0,0,844.785,0,18.387,0,0,0,0,0,0,0,1803,TRUE,11/4/2020,November
November 1803 nonfeeding obs4.csv,0,0,145.845,391.629,0,0,0.093,0,341.835,0,0,0,0,0,0,0,1803,TRUE,11/5/2020,November
November 1820 feeding obs 1.csv,0,42.426,343.203,34.829,14.212,0,0,0,40.734,0,0,0,424.505,0,0,0,1820,FALSE,11/2/2020,November
November 1820 feeding obs 2.csv,0,101.881,429.177,72.811,0,0,0,0,42.187,0,0,0,253.812,0,0,0,1820,FALSE,11/9/2020,November
November 1820 feeding obs 3.csv,0,52.597,295.127,43.46,0,0,0,0,20.192,0,0,0,488.546,0,0,0,1820,FALSE,11/16/2020,November
November 1820 feeding obs 4.csv,0,41.85,108.765,45.25,12.106,0,0,0,214.535,0,0,0,477.431,0,0,0,1820,FALSE,11/22/2020,November
November 1820 nonfeeding obs1.csv,0,0,0,0,51.299,0,739.277,0,108.288,0,0,0,0,0,0,0,1820,TRUE,11/16/2020,November
November 1820 nonfeeding obs2.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1820,TRUE,11/17/2020,November
November 1820 nonfeeding obs3.csv,0,31.35,2.264,217.644,317.183,0,121.335,0,205.62,0,0,0,0,0,0,0,1820,TRUE,11/18/2020,November
November 1820 nonfeeding obs4.csv,0,0,0,0,48.434,0,851.562,0,0,0,0,0,0,0,0,0,1820,TRUE,11/27/2020,November
November 1841 feeding obs 1.csv,0,30.143,704.849,23.433,0,0,0,0,8.64,0,0,0,132.853,0,0,0,1841,FALSE,11/2/2020,November
November 1841 feeding obs 2.csv,1.1,67.84,640.45,32.906,0,0,0,0,18.149,0,0,0,139.42,0,0,0,1841,FALSE,11/9/2020,November
November 1841 feeding obs 3.csv,0,39.561,397.983,114.98,0,0,0,0,19.402,0,0,0,299.559,0,0,0,1841,FALSE,11/16/2020,November
November 1841 feeding obs 4.csv,0,46.282,450.37,102.856,0,0,0,0,123.717,0,0,0,176.666,0,0,0,1841,FALSE,11/22/2020,November
November 1841 nonfeeding obs1.csv,0,0,0,25.855,37.633,0,669.597,0,166.904,0,0,0,0,0,0,0,1841,TRUE,11/16/2020,November
November 1841 nonfeeding obs2.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1841,TRUE,11/17/2020,November
November 1841 nonfeeding obs3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1841,TRUE,11/18/2020,November
November 1841 nonfeeding obs4.csv,0,0,0,0,15.431,0,884.567,0,0,0,0,0,0,0,0,0,1841,TRUE,11/27/2020,November
November 1842 feeding obs 1.csv,0,30.42,625.869,120.793,0,0,0,0,75.24,0,0,0,47.547,0,0,0,1842,FALSE,11/2/2020,November
November 1842 feeding obs 2.csv,0,20.36,714.86,25.355,0,0,0,0,32.157,0,0,0,106.055,0,0,0,1842,FALSE,11/9/2020,November
November 1842 feeding obs 3.csv,0,48.134,340.102,175.126,0,0,0,0,114.471,0,0,0,221.023,0,0,0,1842,FALSE,11/16/2020,November
November 1842 feeding obs 4.csv,3.17,79.059,253.653,212.671,0,0,0,0,105.169,0,0,0,246.144,0,0,0,1842,FALSE,11/22/2020,November
November 1842 nonfeeding obs1.csv,0,0,182.45,164.144,56.838,22.911,297.544,0,126.093,0,0,0,0,0,0,0,1842,TRUE,11/16/2020,November
November 1842 nonfeeding obs2.csv,0,0,33.75,543.787,0,0,0,0,236.995,0,0,0,85.415,0,0,0,1842,TRUE,11/18/2020,November
November 1842 nonfeeding obs3.csv,0,0,49.777,378.884,36.466,34.641,0,0,270.428,0,0,0,129.727,0,0,0,1842,TRUE,11/18/2020,November
November 1842 nonfeeding obs4.csv,0,0,39.91,171.561,0,12.557,480.91,0,193.934,0,0,0,0,0,0,0,1842,TRUE,11/26/2020,November
November 1850 feeding obs 1.csv,0,13.803,345.624,244.619,0,0,0,0,230.189,0,0,0,65.66,0,0,0,1850,FALSE,11/2/2020,November
November 1850 feeding obs 2.csv,0,26.066,352.148,269.577,0,0,0,0,134.084,0,0,0,31.429,0,0,86.584,1850,FALSE,11/9/2020,November
November 1850 feeding obs 3.csv,0,14.413,55.898,438.976,0,0,50.565,0,340.058,0,0,0,0,0,0,0,1850,FALSE,11/16/2020,November
November 1850 feeding obs 4.csv,0,0,0,203.916,0,0,0,0,444.848,0,0,0,251.188,0,0,0,1850,FALSE,11/22/2020,November
November 1850 nonfeeding obs1.csv,0,4.882,480.9,167.441,0,0,0.508,0,244.034,0,0,0,0,0,0,0,1850,TRUE,11/2/2020,November
November 1850 nonfeeding obs2.csv,0,0,0,426.904,0,0,0,0,472.338,0,0,0,0,0,0,0,1850,TRUE,11/4/2020,November
November 1850 nonfeeding obs3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1850,TRUE,11/4/2020,November
November 1850 nonfeeding obs4.csv,0,0,216.469,380.021,0,0,0,0,301.013,0,0,0,0,0,0,0,1850,TRUE,11/5/2020,November
November 1851 feeding obs 1.csv,0,12.67,238.97,251.49,0,0,0,0,122.269,0,0,0,274.481,0,0,0,1851,FALSE,11/2/2020,November
November 1851 feeding obs 2.csv,0,3.507,331.542,45.347,0,0,0,0,48.8,0,0,0,470.745,0,0,0,1851,FALSE,11/9/2020,November
November 1851 feeding obs 3.csv,0,14.207,196.139,138.859,0,0,0,0,53.949,0,0,0,496.791,0,0,0,1851,FALSE,11/16/2020,November
November 1851 feeding obs 4.csv,0,55.009,90.274,96.257,0,0,3.402,0,80.531,0,0,0,574.474,0,0,0,1851,FALSE,11/22/2020,November
November 1851 nonfeeding obs1.csv,0,9,404.153,297.492,0,33.853,0,0,155.002,0,0,0,0,0,0,0,1851,TRUE,11/16/2020,November
November 1851 nonfeeding obs2.csv,0,0,28.419,591.24,0,0,0,0,219.025,0,0,0,60.833,0,0,0,1851,TRUE,11/18/2020,November
November 1851 nonfeeding obs3.csv,0,0,37.279,295.745,0,0,214.591,0,189.911,0,0,0,162.433,0,0,0,1851,TRUE,11/18/2020,November
November 1851 nonfeeding obs4.csv,0,0,58.487,430.572,0,10.293,13.819,0,386.792,0,0,0,0,0,0,0,1851,TRUE,11/26/2020,November
November 1853 feeding obs 1.csv,0,40.716,769.046,41.791,0,0,0,0,44.027,0,0,0,4.318,0,0,0,1853,FALSE,11/2/2020,November
November 1853 feeding obs 2.csv,0,42.113,324.564,26.024,0,0,0,0,73.562,0,0,0,433.658,0,0,0,1853,FALSE,11/9/2020,November
November 1853 feeding obs 3.csv,0,118.238,375.577,104.606,0,0,0,0,116.98,0,0,0,182.466,0,0,0,1853,FALSE,11/16/2020,November
November 1853 feeding obs 4.csv,0,76.364,246.103,102.497,0,0,159.179,0,193.658,0,0,0,122.13,0,0,0,1853,FALSE,11/22/2020,November
November 1853 nonfeeding obs1.csv,0,0,113.768,299.186,2.912,28.974,167.651,0,270.8,0,0,0,0,0,0,0,1853,TRUE,11/16/2020,November
November 1853 nonfeeding obs2.csv,0,0,0,0,19.281,0,880.717,0,0,0,0,0,0,0,0,0,1853,TRUE,11/17/2020,November
November 1853 nonfeeding obs3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1853,TRUE,11/18/2020,November
November 1853 nonfeeding obs4.csv,0,0,23.69,226.215,58.991,117.568,0,0,473.491,0,0,0,0,0,0,0,1853,TRUE,11/27/2020,November
